date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2015-05-15,16,7,0.0,14.5,3,12,03:55 AM,05:24 PM,05:09 AM,08:45 PM,6,9,11,9,23,44,74,1.4,1021,16,9,141,16,London
2015-05-16,17,9,0.0,11.6,3,5,04:26 AM,06:41 PM,05:08 AM,08:47 PM,8,11,13,11,29,61,75,0.4,1024,17,9,281,20,London
2015-05-17,14,7,0.0,11.6,3,0,05:00 AM,07:56 PM,05:06 AM,08:48 PM,6,10,11,10,21,48,70,0.1,1025,14,10,264,15,London
2015-05-18,14,7,0.0,11.6,3,0,05:39 AM,09:06 PM,05:05 AM,08:50 PM,7,7,10,7,42,64,82,8.8,1008,14,8,233,27,London
2015-05-19,13,6,0.0,10.6,3,2,06:23 AM,10:09 PM,05:04 AM,08:51 PM,4,6,9,6,39,54,70,1.1,1005,13,10,256,26,London
2015-05-20,14,4,0.0,12.6,3,9,07:14 AM,11:03 PM,05:02 AM,08:53 PM,5,7,9,7,27,44,75,1.3,1016,14,10,295,18,London
2015-05-21,17,6,0.0,14.5,4,17,08:10 AM,11:49 PM,05:01 AM,08:54 PM,7,11,12,11,22,30,73,0.0,1026,17,10,262,14,London
2015-05-22,19,7,0.0,12.6,3,24,09:10 AM,No moonset,05:00 AM,08:55 PM,10,12,13,12,18,52,83,0.5,1025,19,10,260,11,London
2015-05-23,16,10,0.0,10.9,3,31,10:12 AM,12:27 AM,04:58 AM,08:57 PM,10,12,13,12,21,76,85,0.6,1024,16,10,176,14,London
2015-05-24,19,10,0.0,12.7,4,39,11:15 AM,12:59 AM,04:57 AM,08:58 PM,10,14,15,14,18,70,76,0.0,1020,19,10,241,13,London
2015-05-25,14,8,0.0,13.2,3,46,12:17 PM,01:27 AM,04:56 AM,09:00 PM,7,10,11,10,17,59,76,0.2,1020,14,10,284,12,London
2015-05-26,17,7,0.0,16.5,3,53,01:20 PM,01:52 AM,04:55 AM,09:01 PM,8,11,12,11,21,40,76,0.0,1023,17,10,324,15,London
2015-05-27,19,6,0.0,16.5,4,60,02:22 PM,02:15 AM,04:54 AM,09:02 PM,7,11,13,11,23,26,70,0.0,1023,19,10,278,16,London
2015-05-28,16,10,0.0,14.9,3,68,03:25 PM,02:38 AM,04:53 AM,09:03 PM,6,10,12,10,33,64,67,0.1,1015,16,10,263,22,London
2015-05-29,14,7,0.0,14.9,3,75,04:28 PM,03:01 AM,04:52 AM,09:05 PM,6,8,10,8,33,52,74,3.3,1009,14,10,254,23,London
2015-05-30,15,5,0.0,14.9,3,82,05:33 PM,03:26 AM,04:51 AM,09:06 PM,5,8,11,8,26,49,70,0.4,1014,15,10,244,17,London
2015-05-31,15,8,0.0,14.1,3,86,06:38 PM,03:54 AM,04:50 AM,09:07 PM,9,9,12,9,41,82,84,1.4,1008,15,7,232,25,London
2015-06-01,15,6,0.0,14.1,3,100,07:43 PM,04:25 AM,04:49 AM,09:08 PM,5,8,11,8,40,54,69,0.3,1013,15,9,220,27,London
2015-06-02,16,11,0.0,12.5,4,100,08:45 PM,05:04 AM,04:48 AM,09:09 PM,11,12,14,12,59,97,82,0.8,1005,16,8,224,39,London
2015-06-03,18,12,0.0,16.6,4,85,09:43 PM,05:49 AM,04:48 AM,09:10 PM,7,13,14,13,24,50,64,0.2,1021,18,10,271,17,London
2015-06-04,21,10,0.0,16.6,4,77,10:34 PM,06:42 AM,04:47 AM,09:11 PM,9,15,16,15,17,17,67,0.0,1024,21,10,162,12,London
2015-06-05,24,12,0.0,15.8,5,69,11:20 PM,07:45 AM,04:46 AM,09:12 PM,12,17,18,17,32,30,68,0.5,1016,24,10,199,21,London
2015-06-06,17,7,0.0,15.8,3,62,11:59 PM,08:53 AM,04:46 AM,09:13 PM,6,10,12,10,31,35,67,0.0,1025,17,10,256,22,London
2015-06-07,19,7,0.0,16.7,5,54,No moonrise,10:05 AM,04:45 AM,09:14 PM,6,12,13,12,20,14,66,0.0,1031,19,10,251,13,London
2015-06-08,16,8,0.0,16.6,3,47,12:32 AM,11:20 AM,04:45 AM,09:15 PM,6,11,12,11,22,30,70,0.5,1033,16,10,126,15,London
2015-06-09,13,5,0.0,16.6,3,39,01:03 AM,12:36 PM,04:44 AM,09:16 PM,5,7,10,7,34,30,70,0.5,1033,13,10,34,24,London
2015-06-10,17,5,0.0,15.8,3,32,01:31 AM,01:52 PM,04:44 AM,09:16 PM,6,10,11,10,34,35,73,0.1,1029,17,10,46,24,London
2015-06-11,21,8,0.0,16.7,5,24,01:59 AM,03:09 PM,04:43 AM,09:17 PM,10,14,15,14,38,19,74,0.0,1019,21,10,67,25,London
2015-06-12,23,12,0.0,16.6,5,17,02:28 AM,04:24 PM,04:43 AM,09:18 PM,13,17,18,17,25,40,77,1.6,1010,23,10,66,17,London
2015-06-13,19,14,0.0,12.6,4,9,02:59 AM,05:39 PM,04:43 AM,09:18 PM,13,15,16,15,30,85,84,5.8,1009,19,8,245,21,London
2015-06-14,18,11,0.0,13.4,4,2,03:35 AM,06:49 PM,04:43 AM,09:19 PM,11,14,15,14,19,74,80,0.4,1013,18,8,223,13,London
2015-06-15,16,9,0.0,13.4,3,0,04:16 AM,07:55 PM,04:42 AM,09:20 PM,8,10,12,10,29,79,76,0.4,1021,16,10,58,20,London
2015-06-16,21,8,0.0,13.4,4,0,05:03 AM,08:53 PM,04:42 AM,09:20 PM,9,14,15,14,12,61,71,0.2,1025,21,10,208,8,London
2015-06-17,23,11,0.0,14.2,4,0,05:56 AM,09:43 PM,04:42 AM,09:20 PM,13,17,18,17,26,57,77,0.0,1024,23,10,266,20,London
2015-06-18,20,13,0.0,16.6,4,6,06:54 AM,10:24 PM,04:42 AM,09:21 PM,10,16,16,16,22,48,69,1.0,1021,20,8,328,16,London
2015-06-19,18,10,0.0,15.0,4,13,07:56 AM,11:00 PM,04:42 AM,09:21 PM,9,13,14,13,23,47,71,0.0,1022,18,10,324,16,London
2015-06-20,19,10,0.0,14.2,4,21,08:59 AM,11:30 PM,04:43 AM,09:21 PM,12,13,14,13,17,68,87,13.4,1021,19,9,260,10,London
2015-06-21,18,12,0.0,15.0,4,28,10:03 AM,11:56 PM,04:43 AM,09:22 PM,11,14,15,14,31,69,77,5.8,1016,18,10,268,21,London
2015-06-22,17,11,0.0,15.0,3,36,11:06 AM,No moonset,04:43 AM,09:22 PM,9,12,13,12,32,75,76,3.5,1011,17,10,285,22,London
2015-06-23,18,9,0.0,15.0,4,44,12:08 PM,12:20 AM,04:43 AM,09:22 PM,9,13,14,13,17,53,73,0.6,1018,18,10,298,12,London
2015-06-24,22,11,0.0,15.8,4,51,01:11 PM,12:42 AM,04:43 AM,09:22 PM,10,16,17,16,24,45,69,0.0,1021,22,10,227,16,London
2015-06-25,23,12,0.0,16.6,5,59,02:13 PM,01:05 AM,04:44 AM,09:22 PM,11,17,18,17,18,26,68,0.0,1021,23,10,240,11,London
2015-06-26,24,12,0.0,16.6,5,66,03:17 PM,01:29 AM,04:44 AM,09:22 PM,12,18,19,18,25,41,70,0.0,1017,24,10,217,17,London
2015-06-27,23,11,0.0,16.8,5,74,04:21 PM,01:55 AM,04:45 AM,09:22 PM,11,17,18,17,23,24,67,0.0,1019,23,10,271,16,London
2015-06-28,22,14,0.0,16.8,4,81,05:26 PM,02:24 AM,04:45 AM,09:22 PM,12,18,18,18,23,37,69,0.2,1019,22,10,226,17,London
2015-06-29,24,11,0.0,16.8,6,89,06:29 PM,02:59 AM,04:46 AM,09:22 PM,11,17,18,17,18,26,68,0.0,1022,24,10,246,12,London
2015-06-30,27,15,0.0,16.8,6,96,07:31 PM,03:41 AM,04:46 AM,09:22 PM,13,22,22,21,18,2,60,0.1,1019,27,10,149,13,London
2015-07-01,32,17,0.0,16.7,7,100,08:26 PM,04:31 AM,04:47 AM,09:21 PM,16,26,26,25,33,7,59,0.1,1013,32,10,151,21,London
2015-07-02,26,16,0.0,16.6,5,100,09:16 PM,05:30 AM,04:48 AM,09:21 PM,15,20,21,20,19,36,76,0.2,1018,26,9,220,13,London
2015-07-03,25,15,0.0,16.7,6,85,09:58 PM,06:37 AM,04:49 AM,09:20 PM,14,19,19,19,23,19,73,0.9,1023,25,9,98,17,London
2015-07-04,25,17,0.0,16.6,5,78,10:35 PM,07:50 AM,04:49 AM,09:20 PM,15,22,22,21,29,24,71,5.5,1018,25,9,199,20,London
2015-07-05,22,14,0.0,16.6,4,71,11:07 PM,09:07 AM,04:50 AM,09:20 PM,12,17,18,17,18,41,70,2.7,1018,22,10,244,12,London
2015-07-06,22,12,0.0,16.7,5,63,11:37 PM,10:24 AM,04:51 AM,09:19 PM,11,17,18,17,25,13,69,0.2,1019,22,9,216,17,London
2015-07-07,20,14,0.0,14.1,4,56,No moonrise,11:41 AM,04:52 AM,09:18 PM,12,17,17,17,35,47,71,3.4,1009,20,10,224,23,London
2015-07-08,19,12,0.0,13.3,4,49,12:05 AM,12:58 PM,04:53 AM,09:18 PM,10,15,16,15,37,69,70,1.4,1011,19,10,271,25,London
2015-07-09,22,11,0.0,16.6,5,42,12:33 AM,02:13 PM,04:54 AM,09:17 PM,7,16,17,16,17,5,56,0.0,1022,22,10,287,12,London
2015-07-10,25,12,0.0,16.6,6,34,01:04 AM,03:27 PM,04:55 AM,09:16 PM,9,18,19,18,20,21,59,0.0,1020,25,10,177,14,London
2015-07-11,24,15,0.0,16.6,5,27,01:37 AM,04:37 PM,04:56 AM,09:16 PM,12,19,20,19,23,24,64,0.0,1016,24,10,253,16,London
2015-07-12,21,15,0.0,13.3,4,20,02:14 AM,05:44 PM,04:57 AM,09:15 PM,14,17,17,17,33,76,81,2.5,1017,21,9,230,23,London
2015-07-13,20,15,0.0,12.4,4,13,02:58 AM,06:44 PM,04:58 AM,09:14 PM,15,17,17,17,29,91,89,2.6,1015,20,9,235,19,London
2015-07-14,22,16,0.0,12.4,4,5,03:48 AM,07:37 PM,04:59 AM,09:13 PM,15,18,20,18,22,83,80,0.7,1017,22,10,253,16,London
2015-07-15,22,17,0.0,13.0,5,0,04:43 AM,08:21 PM,05:00 AM,09:12 PM,15,19,20,19,17,89,77,1.4,1018,22,7,287,13,London
2015-07-16,23,14,0.0,14.7,4,0,05:43 AM,08:59 PM,05:02 AM,09:11 PM,13,17,18,17,27,58,77,2.7,1016,23,8,81,19,London
2015-07-17,22,15,0.0,12.9,4,2,06:45 AM,09:32 PM,05:03 AM,09:10 PM,13,18,18,18,33,60,76,1.0,1012,22,10,222,21,London
2015-07-18,23,11,0.0,16.1,4,9,07:49 AM,09:59 PM,05:04 AM,09:09 PM,9,16,17,16,22,24,63,0.0,1017,23,10,238,16,London
2015-07-19,23,12,0.0,15.6,4,16,08:52 AM,10:24 PM,05:05 AM,09:08 PM,10,17,18,17,24,29,64,2.1,1011,23,10,242,17,London
2015-07-20,23,13,0.0,12.0,5,24,09:55 AM,10:47 PM,05:07 AM,09:06 PM,15,18,19,18,26,78,79,0.2,1010,23,9,202,19,London
2015-07-21,23,13,0.0,16.0,5,31,10:58 AM,11:10 PM,05:08 AM,09:05 PM,12,18,19,18,31,34,71,0.0,1012,23,10,232,21,London
2015-07-22,21,13,0.0,15.6,4,38,12:00 PM,11:33 PM,05:09 AM,09:04 PM,12,17,18,17,24,45,73,1.2,1014,21,10,249,17,London
2015-07-23,20,12,0.0,14.7,4,45,01:02 PM,11:58 PM,05:11 AM,09:02 PM,9,16,16,16,17,41,65,0.0,1017,20,10,261,12,London
2015-07-24,15,13,0.0,11.9,3,53,02:05 PM,No moonset,05:12 AM,09:01 PM,11,13,14,13,22,83,83,40.3,1010,15,8,122,15,London
2015-07-25,20,11,0.0,15.9,4,60,03:09 PM,12:25 AM,05:13 AM,09:00 PM,9,14,15,14,35,43,70,10.6,1012,20,9,306,24,London
2015-07-26,16,11,0.0,10.6,3,67,04:12 PM,12:56 AM,05:15 AM,08:58 PM,11,12,13,12,32,65,86,11.5,1007,16,9,206,20,London
2015-07-27,19,14,0.0,9.6,4,74,05:14 PM,01:34 AM,05:16 AM,08:57 PM,12,15,16,15,44,91,78,0.6,1000,19,9,247,30,London
2015-07-28,19,12,0.0,12.5,4,82,06:12 PM,02:19 AM,05:18 AM,08:55 PM,9,14,15,14,40,52,70,0.9,1005,19,10,259,28,London
2015-07-29,19,9,0.0,14.5,4,89,07:05 PM,03:14 AM,05:19 AM,08:54 PM,8,13,14,13,26,24,70,0.8,1011,19,10,273,18,London
2015-07-30,18,10,0.0,13.5,4,96,07:51 PM,04:17 AM,05:21 AM,08:52 PM,8,13,14,13,22,34,69,0.2,1018,18,10,281,15,London
2015-07-31,19,11,0.0,11.5,4,100,08:31 PM,05:28 AM,05:22 AM,08:51 PM,10,16,16,16,13,50,66,0.1,1019,19,10,151,9,London
2015-08-01,21,11,0.0,14.5,5,89,09:07 PM,06:44 AM,05:24 AM,08:49 PM,9,16,16,16,18,23,65,0.0,1017,21,10,242,12,London
2015-08-02,24,13,0.0,14.5,6,82,09:39 PM,08:04 AM,05:25 AM,08:47 PM,11,18,19,18,22,11,65,0.0,1017,24,10,180,14,London
2015-08-03,22,16,0.0,10.5,4,75,10:08 PM,09:24 AM,05:27 AM,08:46 PM,13,19,20,19,35,51,71,0.3,1011,22,10,196,23,London
2015-08-04,19,13,0.0,11.5,4,67,10:38 PM,10:43 AM,05:28 AM,08:44 PM,10,16,16,16,32,41,69,0.1,1014,19,10,230,22,London
2015-08-05,23,13,0.0,14.5,5,60,11:08 PM,12:01 PM,05:30 AM,08:42 PM,10,17,18,17,19,40,64,0.0,1014,23,10,189,14,London
2015-08-06,21,15,0.0,11.5,4,53,11:41 PM,01:17 PM,05:31 AM,08:40 PM,12,18,18,18,27,55,69,0.2,1013,21,10,211,17,London
2015-08-07,23,13,0.0,12.5,5,46,No moonrise,02:28 PM,05:33 AM,08:39 PM,12,19,20,19,12,27,66,0.0,1018,23,10,210,8,London
2015-08-08,24,15,0.0,12.5,5,38,12:17 AM,03:36 PM,05:34 AM,08:37 PM,13,19,20,19,17,39,68,0.1,1023,24,10,122,11,London
2015-08-09,24,17,0.0,14.5,6,31,12:58 AM,04:38 PM,05:36 AM,08:35 PM,12,20,21,20,16,11,62,0.0,1021,24,10,242,12,London
2015-08-10,24,15,0.0,9.3,5,24,01:45 AM,05:32 PM,05:38 AM,08:33 PM,16,19,19,19,24,75,82,0.4,1017,24,10,228,17,London
2015-08-11,22,14,0.0,11.4,4,16,02:37 AM,06:19 PM,05:39 AM,08:31 PM,11,18,18,18,8,60,67,0.8,1020,22,8,208,5,London
2015-08-12,23,16,0.0,9.3,5,9,03:35 AM,06:59 PM,05:41 AM,08:29 PM,14,19,19,19,24,77,77,0.2,1023,23,9,62,18,London
2015-08-13,24,15,0.0,13.5,5,2,04:36 AM,07:33 PM,05:42 AM,08:27 PM,15,19,20,19,31,48,79,1.5,1015,24,10,54,22,London
2015-08-14,22,15,0.0,9.3,4,0,05:39 AM,08:02 PM,05:44 AM,08:25 PM,16,18,18,18,19,88,86,4.3,1006,22,7,210,14,London
2015-08-15,20,13,0.0,13.4,4,0,06:41 AM,08:28 PM,05:45 AM,08:23 PM,10,16,17,16,19,64,67,1.7,1012,20,10,313,14,London
2015-08-16,20,13,0.0,12.4,4,5,07:44 AM,08:52 PM,05:47 AM,08:21 PM,9,16,16,16,13,58,66,0.2,1017,20,10,173,8,London
2015-08-17,20,13,0.0,13.4,5,12,08:47 AM,09:15 PM,05:49 AM,08:19 PM,8,17,17,17,15,41,60,0.1,1017,20,10,130,10,London
2015-08-18,18,13,0.0,10.2,4,20,09:49 AM,09:38 PM,05:50 AM,08:17 PM,10,15,16,15,24,76,68,2.2,1015,18,10,267,15,London
2015-08-19,20,13,0.0,12.4,4,27,10:51 AM,10:02 PM,05:52 AM,08:15 PM,12,16,16,16,26,45,77,2.5,1017,20,10,212,18,London
2015-08-20,22,15,0.0,9.1,4,34,11:53 AM,10:27 PM,05:53 AM,08:13 PM,15,18,18,18,24,94,84,3.2,1020,22,10,196,17,London
2015-08-21,25,17,0.0,14.5,6,42,12:55 PM,10:57 PM,05:55 AM,08:11 PM,16,22,22,21,25,40,75,0.0,1020,25,10,193,19,London
2015-08-22,29,17,0.0,14.5,6,49,01:58 PM,11:31 PM,05:56 AM,08:09 PM,15,23,23,22,23,13,65,0.0,1014,29,10,136,15,London
2015-08-23,22,15,0.0,12.3,4,56,02:58 PM,No moonset,05:58 AM,08:07 PM,12,19,20,19,29,41,65,2.8,1003,22,10,171,20,London
2015-08-24,17,12,0.0,8.8,4,63,03:57 PM,12:11 AM,06:00 AM,08:05 PM,13,14,15,14,27,84,87,19.2,999,17,8,141,18,London
2015-08-25,17,11,0.0,8.2,4,71,04:51 PM,01:00 AM,06:01 AM,08:03 PM,12,14,15,14,42,57,84,6.4,1008,17,10,220,27,London
2015-08-26,19,14,0.0,8.1,4,78,05:40 PM,01:57 AM,06:03 AM,08:01 PM,15,17,17,17,47,66,85,9.6,1005,19,9,202,30,London
2015-08-27,19,13,0.0,11.6,4,85,06:23 PM,03:04 AM,06:04 AM,07:59 PM,11,14,15,14,29,29,78,2.4,1007,19,10,218,19,London
2015-08-28,20,12,0.0,11.6,4,92,07:01 PM,04:17 AM,06:06 AM,07:57 PM,10,15,16,15,25,12,72,0.2,1016,20,10,226,17,London
2015-08-29,22,12,0.0,9.2,4,100,07:36 PM,05:36 AM,06:07 AM,07:54 PM,12,16,17,16,16,56,76,0.5,1020,22,9,155,11,London
2015-08-30,21,15,0.0,6.7,4,100,08:07 PM,06:57 AM,06:09 AM,07:52 PM,14,18,18,18,20,87,77,0.3,1017,21,10,38,14,London
2015-08-31,16,14,0.0,6.7,3,89,08:37 PM,08:18 AM,06:11 AM,07:50 PM,13,14,15,14,26,91,90,6.5,1014,16,7,138,17,London
2015-09-01,20,12,0.0,9.1,4,74,09:08 PM,09:40 AM,06:12 AM,07:48 PM,11,16,16,16,16,52,74,0.1,1020,20,9,208,11,London
2015-09-02,18,10,0.0,11.6,4,66,09:41 PM,10:59 AM,06:14 AM,07:46 PM,9,14,15,14,16,24,72,1.1,1018,18,9,292,11,London
2015-09-03,16,9,0.0,9.1,3,59,10:17 PM,12:15 PM,06:15 AM,07:43 PM,8,11,12,11,19,50,76,1.6,1016,16,10,301,13,London
2015-09-04,12,9,0.0,10.4,3,51,10:58 PM,01:27 PM,06:17 AM,07:41 PM,9,10,11,10,19,58,84,0.0,1019,12,10,285,11,London
2015-09-05,20,13,0.0,10.4,4,44,11:44 PM,02:31 PM,06:18 AM,07:39 PM,12,16,17,16,18,66,79,1.1,1015,20,8,194,13,London
2015-09-06,19,13,0.0,7.8,4,36,No moonrise,03:29 PM,06:20 AM,07:37 PM,12,16,16,16,18,56,76,0.4,1016,19,10,222,12,London
2015-09-07,19,9,0.0,11.6,5,29,12:34 AM,04:17 PM,06:22 AM,07:34 PM,10,14,14,14,19,27,75,0.0,1030,19,9,132,13,London
2015-09-08,16,10,0.0,6.5,3,21,01:31 AM,04:59 PM,06:23 AM,07:32 PM,10,12,13,12,16,64,80,0.0,1028,16,7,40,11,London
2015-09-09,19,10,0.0,9.1,4,14,02:29 AM,05:35 PM,06:25 AM,07:30 PM,11,13,14,13,27,36,81,0.3,1023,19,10,64,17,London
2015-09-10,20,13,0.0,11.6,5,6,03:31 AM,06:05 PM,06:26 AM,07:28 PM,10,15,16,15,27,0,71,0.0,1021,20,10,78,19,London
2015-09-11,21,12,0.0,11.6,5,0,04:33 AM,06:32 PM,06:28 AM,07:25 PM,9,16,16,16,28,21,64,0.1,1015,21,10,108,18,London
2015-09-12,20,15,0.0,10.3,4,0,05:36 AM,06:57 PM,06:30 AM,07:23 PM,10,17,17,17,30,53,65,0.5,1008,20,9,203,20,London
2015-09-13,16,10,0.0,7.7,3,0,06:38 AM,07:20 PM,06:31 AM,07:21 PM,9,13,13,13,15,58,76,0.5,1006,16,10,151,10,London
2015-09-14,19,12,0.0,7.7,4,1,07:41 AM,07:43 PM,06:33 AM,07:18 PM,10,13,14,13,37,66,77,5.2,995,19,10,174,25,London
2015-09-15,18,10,0.0,9.0,4,9,08:42 AM,08:06 PM,06:34 AM,07:16 PM,9,12,14,12,37,55,75,1.3,996,18,9,215,24,London
2015-09-16,14,12,0.0,6.4,3,16,09:45 AM,08:31 PM,06:36 AM,07:14 PM,10,11,13,11,26,77,84,0.1,1000,14,10,116,15,London
2015-09-17,17,11,0.0,10.3,3,24,10:46 AM,08:59 PM,06:38 AM,07:11 PM,10,13,14,13,20,65,78,0.1,1014,17,8,199,13,London
2015-09-18,18,10,0.0,10.3,4,32,11:48 AM,09:31 PM,06:39 AM,07:09 PM,10,14,14,14,17,64,78,0.3,1014,18,7,223,12,London
2015-09-19,19,11,0.0,11.6,4,39,12:48 PM,10:08 PM,06:41 AM,07:07 PM,11,14,15,14,17,57,78,0.6,1017,19,9,207,11,London
2015-09-20,18,12,0.0,7.6,4,47,01:47 PM,10:52 PM,06:42 AM,07:04 PM,12,15,15,15,17,63,81,0.2,1019,18,9,180,12,London
2015-09-21,15,11,0.0,6.3,3,54,02:41 PM,11:44 PM,06:44 AM,07:02 PM,11,11,13,11,26,73,88,2.8,1013,15,10,218,16,London
2015-09-22,12,9,0.0,8.9,3,62,03:31 PM,No moonset,06:46 AM,07:00 PM,9,9,11,9,24,55,90,8.6,1002,12,8,164,14,London
2015-09-23,18,8,0.0,10.2,3,69,04:15 PM,12:44 AM,06:47 AM,06:57 PM,8,11,12,11,30,32,79,0.0,1011,18,10,264,19,London
2015-09-24,17,11,0.0,10.2,4,77,04:54 PM,01:52 AM,06:49 AM,06:55 PM,10,13,14,13,32,58,78,1.2,1014,17,8,242,21,London
2015-09-25,17,9,0.0,11.6,4,84,05:30 PM,03:07 AM,06:51 AM,06:53 PM,8,12,13,12,18,11,73,0.0,1022,17,10,295,12,London
2015-09-26,18,10,0.0,11.6,4,92,06:02 PM,04:25 AM,06:52 AM,06:50 PM,8,13,14,13,15,3,71,0.0,1028,18,10,45,10,London
2015-09-27,18,10,0.0,11.6,4,99,06:33 PM,05:47 AM,06:54 AM,06:48 PM,9,13,14,13,25,8,77,0.0,1033,18,10,62,16,London
2015-09-28,18,11,0.0,11.6,4,100,07:04 PM,07:09 AM,06:55 AM,06:46 PM,10,13,14,13,26,16,80,0.0,1036,18,10,79,17,London
2015-09-29,18,11,0.0,11.6,4,85,07:37 PM,08:31 AM,06:57 AM,06:43 PM,9,12,13,12,32,20,75,0.0,1035,18,10,63,20,London
2015-09-30,17,10,0.0,11.6,4,78,08:12 PM,09:52 AM,06:59 AM,06:41 PM,8,12,13,12,36,9,71,0.0,1033,17,10,61,23,London
2015-10-01,17,11,0.0,11.4,4,75,08:52 PM,11:08 AM,07:00 AM,06:39 PM,9,12,13,12,31,2,76,0.0,1031,17,10,54,20,London
2015-10-02,19,10,0.0,11.4,5,68,09:38 PM,12:18 PM,07:02 AM,06:37 PM,9,13,14,13,20,2,73,0.0,1025,19,10,63,13,London
2015-10-03,17,9,0.0,10.1,3,61,10:28 PM,01:21 PM,07:04 AM,06:34 PM,9,12,13,12,16,30,82,0.0,1016,17,8,132,9,London
2015-10-04,19,9,0.0,11.3,4,53,11:24 PM,02:14 PM,07:05 AM,06:32 PM,9,12,13,12,19,6,76,0.0,1014,19,10,205,12,London
2015-10-05,19,12,0.0,5.6,4,46,No moonrise,02:59 PM,07:07 AM,06:30 PM,13,15,15,15,38,85,87,8.7,1005,19,7,155,24,London
2015-10-06,20,13,0.0,5.6,4,39,12:23 AM,03:37 PM,07:09 AM,06:27 PM,13,16,16,16,29,79,87,1.9,998,20,9,164,19,London
2015-10-07,15,12,0.0,5.6,3,31,01:24 AM,04:08 PM,07:10 AM,06:25 PM,11,11,13,11,30,80,85,0.5,1008,15,9,274,19,London
2015-10-08,16,8,0.0,11.1,3,24,02:26 AM,04:36 PM,07:12 AM,06:23 PM,6,11,12,11,14,46,71,0.0,1021,16,10,286,9,London
2015-10-09,17,8,0.0,11.1,4,17,03:29 AM,05:02 PM,07:14 AM,06:21 PM,7,12,12,12,13,12,72,0.1,1023,17,10,160,8,London
2015-10-10,17,9,0.0,10.1,4,10,04:30 AM,05:25 PM,07:15 AM,06:19 PM,9,11,12,11,28,52,83,0.0,1020,17,10,60,17,London
2015-10-11,15,9,0.0,11.0,3,2,05:33 AM,05:48 PM,07:17 AM,06:16 PM,7,10,12,10,27,42,73,0.0,1017,15,10,51,17,London
2015-10-12,14,7,0.0,11.0,4,0,06:34 AM,06:11 PM,07:19 AM,06:14 PM,5,8,10,8,24,17,72,0.0,1019,14,10,139,16,London
2015-10-13,13,7,0.0,10.1,3,0,07:37 AM,06:35 PM,07:21 AM,06:12 PM,5,6,9,6,33,38,75,0.0,1023,13,10,139,21,London
2015-10-14,14,6,0.0,10.1,3,5,08:39 AM,07:02 PM,07:22 AM,06:10 PM,5,6,9,6,33,38,78,0.5,1023,14,10,178,22,London
2015-10-15,12,7,0.0,7.0,3,12,09:42 AM,07:33 PM,07:24 AM,06:08 PM,7,7,10,7,25,72,82,0.5,1021,12,10,141,16,London
2015-10-16,12,10,0.0,5.4,3,19,10:42 AM,08:08 PM,07:26 AM,06:06 PM,8,8,11,8,37,76,81,0.5,1021,12,9,139,24,London
2015-10-17,13,9,0.0,6.9,3,27,11:41 AM,08:49 PM,07:27 AM,06:04 PM,7,8,11,8,30,82,79,0.1,1020,13,10,136,20,London
2015-10-18,15,9,0.0,5.4,3,34,12:36 PM,09:38 PM,07:29 AM,06:02 PM,9,10,11,10,21,85,85,0.2,1021,15,10,65,13,London
2015-10-19,15,8,0.0,8.5,3,41,01:27 PM,10:33 PM,07:31 AM,06:00 PM,8,10,11,10,21,63,82,0.0,1024,15,9,140,14,London
2015-10-20,15,7,0.0,8.7,4,48,02:11 PM,11:37 PM,07:33 AM,05:57 PM,7,9,11,9,17,29,79,0.0,1026,15,10,325,10,London
2015-10-21,14,9,0.0,3.8,3,56,02:51 PM,No moonset,07:34 AM,05:55 PM,10,9,11,9,31,92,92,12.0,1018,14,6,237,19,London
2015-10-22,14,11,0.0,7.1,3,63,03:27 PM,12:46 AM,07:36 AM,05:53 PM,9,10,12,10,25,44,82,0.0,1017,14,10,270,16,London
2015-10-23,14,8,0.0,3.8,3,70,03:59 PM,02:00 AM,07:38 AM,05:51 PM,6,10,11,10,14,62,72,0.0,1022,14,10,231,10,London
2015-10-24,15,9,0.0,7.1,3,77,04:29 PM,03:18 AM,07:40 AM,05:49 PM,9,11,12,11,21,67,82,0.1,1017,15,9,211,14,London
2015-10-25,12,5,0.0,3.8,2,85,04:59 PM,04:37 AM,07:41 AM,05:48 PM,4,7,9,7,19,90,75,0.1,1023,12,10,203,10,London
2015-10-26,15,7,0.0,7.1,3,92,05:31 PM,05:59 AM,07:43 AM,05:46 PM,8,8,11,8,30,43,86,0.0,1015,15,10,122,18,London
2015-10-27,18,10,0.0,5.4,3,99,06:04 PM,07:21 AM,07:45 AM,05:44 PM,11,12,13,12,29,70,85,0.0,1010,18,10,130,16,London
2015-10-28,15,11,0.0,5.4,3,100,06:42 PM,08:40 AM,07:46 AM,05:42 PM,11,12,13,12,19,63,90,16.5,1007,15,9,206,12,London
2015-10-29,14,10,0.0,3.7,3,86,07:26 PM,09:56 AM,07:48 AM,05:40 PM,11,10,13,10,37,81,90,0.4,1012,14,9,169,22,London
2015-10-30,15,13,0.0,3.7,3,79,08:15 PM,11:05 AM,07:50 AM,05:38 PM,11,12,14,12,36,80,85,4.0,1018,15,5,159,23,London
